code_commune,code_epci,libelle_geo
74042,200000172,CC Faucigny - Glieres
74164,200000172,CC Faucigny - Glieres
74087,200000172,CC Faucigny - Glieres
74024,200000172,CC Faucigny - Glieres
74212,200000172,CC Faucigny - Glieres
74312,200000172,CC Faucigny - Glieres
74049,200000172,CC Faucigny - Glieres
44129,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44098,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44161,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44068,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44050,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44152,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44189,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44053,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
44196,200000438,CC du Pays de Pontchateau St-Gildas-des-Bois
10323,200000545,CC des Portes de Romilly sur Seine
10220,200000545,CC des Portes de Romilly sur Seine
10280,200000545,CC des Portes de Romilly sur Seine
10164,200000545,CC des Portes de Romilly sur Seine
10114,200000545,CC des Portes de Romilly sur Seine
10341,200000545,CC des Portes de Romilly sur Seine
84019,200000628,CC Rhone Lez Provence
84064,200000628,CC Rhone Lez Provence
84078,200000628,CC Rhone Lez Provence
84083,200000628,CC Rhone Lez Provence
84063,200000628,CC Rhone Lez Provence
41106,200000800,CC Coeur de Sologne
41161,200000800,CC Coeur de Sologne
41296,200000800,CC Coeur de Sologne
41046,200000800,CC Coeur de Sologne
41251,200000800,CC Coeur de Sologne
41036,200000800,CC Coeur de Sologne
21292,200000925,CC de la Plaine Dijonnaise
21623,200000925,CC de la Plaine Dijonnaise
21005,200000925,CC de la Plaine Dijonnaise
21351,200000925,CC de la Plaine Dijonnaise
21532,200000925,CC de la Plaine Dijonnaise
21353,200000925,CC de la Plaine Dijonnaise
21352,200000925,CC de la Plaine Dijonnaise
21632,200000925,CC de la Plaine Dijonnaise
21183,200000925,CC de la Plaine Dijonnaise
21319,200000925,CC de la Plaine Dijonnaise
21320,200000925,CC de la Plaine Dijonnaise
21656,200000925,CC de la Plaine Dijonnaise
21067,200000925,CC de la Plaine Dijonnaise
21261,200000925,CC de la Plaine Dijonnaise
21388,200000925,CC de la Plaine Dijonnaise
21126,200000925,CC de la Plaine Dijonnaise
21487,200000925,CC de la Plaine Dijonnaise
21130,200000925,CC de la Plaine Dijonnaise
21330,200000925,CC de la Plaine Dijonnaise
21057,200000925,CC de la Plaine Dijonnaise
21242,200000925,CC de la Plaine Dijonnaise
21622,200000925,CC de la Plaine Dijonnaise
18015,200000933,CC Sauldre et Sologne
18011,200000933,CC Sauldre et Sologne
18030,200000933,CC Sauldre et Sologne
18037,200000933,CC Sauldre et Sologne
18159,200000933,CC Sauldre et Sologne
18115,200000933,CC Sauldre et Sologne
18067,200000933,CC Sauldre et Sologne
18170,200000933,CC Sauldre et Sologne
18047,200000933,CC Sauldre et Sologne
18149,200000933,CC Sauldre et Sologne
18185,200000933,CC Sauldre et Sologne
18088,200000933,CC Sauldre et Sologne
18147,200000933,CC Sauldre et Sologne
18227,200000933,CC Sauldre et Sologne
83081,200004802,CC du Pays de Fayence
83055,200004802,CC du Pays de Fayence
83029,200004802,CC du Pays de Fayence
83008,200004802,CC du Pays de Fayence
83138,200004802,CC du Pays de Fayence
83124,200004802,CC du Pays de Fayence
83117,200004802,CC du Pays de Fayence
83133,200004802,CC du Pays de Fayence
83080,200004802,CC du Pays de Fayence
45146,200005932,CC des Portes de Sologne
45193,200005932,CC des Portes de Sologne
45175,200005932,CC des Portes de Sologne
45200,200005932,CC des Portes de Sologne
45182,200005932,CC des Portes de Sologne
45006,200005932,CC des Portes de Sologne
45309,200005932,CC des Portes de Sologne
88367,200005957,CC de la Region de Rambervillers
88251,200005957,CC de la Region de Rambervillers
88077,200005957,CC de la Region de Rambervillers
88402,200005957,CC de la Region de Rambervillers
88243,200005957,CC de la Region de Rambervillers
88412,200005957,CC de la Region de Rambervillers
88418,200005957,CC de la Region de Rambervillers
88417,200005957,CC de la Region de Rambervillers
88395,200005957,CC de la Region de Rambervillers
88153,200005957,CC de la Region de Rambervillers
88080,200005957,CC de la Region de Rambervillers
88301,200005957,CC de la Region de Rambervillers
88021,200005957,CC de la Region de Rambervillers
88410,200005957,CC de la Region de Rambervillers
88521,200005957,CC de la Region de Rambervillers
88110,200005957,CC de la Region de Rambervillers
88318,200005957,CC de la Region de Rambervillers
88425,200005957,CC de la Region de Rambervillers
88008,200005957,CC de la Region de Rambervillers
88432,200005957,CC de la Region de Rambervillers
88156,200005957,CC de la Region de Rambervillers
88416,200005957,CC de la Region de Rambervillers
88527,200005957,CC de la Region de Rambervillers
88168,200005957,CC de la Region de Rambervillers
88333,200005957,CC de la Region de Rambervillers
88042,200005957,CC de la Region de Rambervillers
88338,200005957,CC de la Region de Rambervillers
88298,200005957,CC de la Region de Rambervillers
88127,200005957,CC de la Region de Rambervillers
88230,200005957,CC de la Region de Rambervillers
21054,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
71073,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21606,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21461,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21412,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21590,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21086,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
71119,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21196,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21684,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21558,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21582,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21405,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21534,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21423,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21173,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21411,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21185,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21190,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21492,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21189,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21170,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21193,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21512,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21347,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21401,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21241,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21099,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21037,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
71343,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21527,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21150,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21236,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21636,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21327,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21480,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21712,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21092,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21387,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
71085,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21195,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21569,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21050,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21541,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21616,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21397,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21032,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21450,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
71174,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21420,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21428,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21010,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
21583,200006682,"CA Beaune, Cote et Sud - Communaute Beaune-Chagny-Nolay"
10268,200006716,CC du Nogentais
10420,200006716,CC du Nogentais
10298,200006716,CC du Nogentais
10382,200006716,CC du Nogentais
10367,200006716,CC du Nogentais
10231,200006716,CC du Nogentais
10153,200006716,CC du Nogentais
10334,200006716,CC du Nogentais
10031,200006716,CC du Nogentais
10148,200006716,CC du Nogentais
10259,200006716,CC du Nogentais
10254,200006716,CC du Nogentais
10208,200006716,CC du Nogentais
10370,200006716,CC du Nogentais
10225,200006716,CC du Nogentais
10169,200006716,CC du Nogentais
10291,200006716,CC du Nogentais
10284,200006716,CC du Nogentais
10421,200006716,CC du Nogentais
10106,200006716,CC du Nogentais
10154,200006716,CC du Nogentais
10355,200006716,CC du Nogentais
10057,200006716,CC du Nogentais
48080,200006930,CC du Haut Allier
48038,200006930,CC du Haut Allier
48105,200006930,CC du Haut Allier
48010,200006930,CC du Haut Allier
48139,200006930,CC du Haut Allier
48129,200006930,CC du Haut Allier
48086,200006930,CC du Haut Allier
48150,200006930,CC du Haut Allier
48041,200006930,CC du Haut Allier
48048,200006930,CC du Haut Allier
28280,200006971,CC du Perche
28236,200006971,CC du Perche
28018,200006971,CC du Perche
28378,200006971,CC du Perche
28031,200006971,CC du Perche
28395,200006971,CC du Perche
28219,200006971,CC du Perche
28072,200006971,CC du Perche
28111,200006971,CC du Perche
28010,200006971,CC du Perche
28079,200006971,CC du Perche
28407,200006971,CC du Perche
28342,200006971,CC du Perche
28080,200006971,CC du Perche
28144,200006971,CC du Perche
28327,200006971,CC du Perche
28175,200006971,CC du Perche
28252,200006971,CC du Perche
28038,200006971,CC du Perche
28016,200006971,CC du Perche
36001,200007052,CC de la Marche Berrichonne
36189,200007052,CC de la Marche Berrichonne
36060,200007052,CC de la Marche Berrichonne
36146,200007052,CC de la Marche Berrichonne
36207,200007052,CC de la Marche Berrichonne
36126,200007052,CC de la Marche Berrichonne
36061,200007052,CC de la Marche Berrichonne
36099,200007052,CC de la Marche Berrichonne
36028,200007052,CC de la Marche Berrichonne
18160,200007177,CC Pays de Nerondes
18027,200007177,CC Pays de Nerondes
18175,200007177,CC Pays de Nerondes
18031,200007177,CC Pays de Nerondes
18054,200007177,CC Pays de Nerondes
18072,200007177,CC Pays de Nerondes
18056,200007177,CC Pays de Nerondes
18113,200007177,CC Pays de Nerondes
18154,200007177,CC Pays de Nerondes
18095,200007177,CC Pays de Nerondes
18080,200007177,CC Pays de Nerondes
18260,200007177,CC Pays de Nerondes
39198,200010650,CA du Grand Dole
39526,200010650,CA du Grand Dole
39189,200010650,CA du Grand Dole
39233,200010650,CA du Grand Dole
39476,200010650,CA du Grand Dole
39101,200010650,CA du Grand Dole
39501,200010650,CA du Grand Dole
39150,200010650,CA du Grand Dole
39405,200010650,CA du Grand Dole
39193,200010650,CA du Grand Dole
39030,200010650,CA du Grand Dole
39001,200010650,CA du Grand Dole
39573,200010650,CA du Grand Dole
39252,200010650,CA du Grand Dole
39078,200010650,CA du Grand Dole
39182,200010650,CA du Grand Dole
39462,200010650,CA du Grand Dole
39270,200010650,CA du Grand Dole
39335,200010650,CA du Grand Dole
39042,200010650,CA du Grand Dole
39008,200010650,CA du Grand Dole
39096,200010650,CA du Grand Dole
39099,200010650,CA du Grand Dole
39051,200010650,CA du Grand Dole
39121,200010650,CA du Grand Dole
39220,200010650,CA du Grand Dole
39345,200010650,CA du Grand Dole
39029,200010650,CA du Grand Dole
39205,200010650,CA du Grand Dole
39285,200010650,CA du Grand Dole
39308,200010650,CA du Grand Dole
39323,200010650,CA du Grand Dole
39412,200010650,CA du Grand Dole
39387,200010650,CA du Grand Dole
39141,200010650,CA du Grand Dole
39449,200010650,CA du Grand Dole
39024,200010650,CA du Grand Dole
39571,200010650,CA du Grand Dole
39014,200010650,CA du Grand Dole
39465,200010650,CA du Grand Dole
39031,200010650,CA du Grand Dole
39584,200010650,CA du Grand Dole
39284,200010650,CA du Grand Dole
39409,200010650,CA du Grand Dole
39262,200010650,CA du Grand Dole
39432,200010650,CA du Grand Dole
39238,200010650,CA du Grand Dole
76114,200010700,CA Caux Seine Agglo
76476,200010700,CA Caux Seine Agglo
76384,200010700,CA Caux Seine Agglo
76258,200010700,CA Caux Seine Agglo
76164,200010700,CA Caux Seine Agglo
76329,200010700,CA Caux Seine Agglo
76401,200010700,CA Caux Seine Agglo
76281,200010700,CA Caux Seine Agglo
76627,200010700,CA Caux Seine Agglo
76557,200010700,CA Caux Seine Agglo
76468,200010700,CA Caux Seine Agglo
76751,200010700,CA Caux Seine Agglo
76090,200010700,CA Caux Seine Agglo
76576,200010700,CA Caux Seine Agglo
76684,200010700,CA Caux Seine Agglo
76382,200010700,CA Caux Seine Agglo
76499,200010700,CA Caux Seine Agglo
76727,200010700,CA Caux Seine Agglo
76556,200010700,CA Caux Seine Agglo
76418,200010700,CA Caux Seine Agglo
76471,200010700,CA Caux Seine Agglo
76421,200010700,CA Caux Seine Agglo
76712,200010700,CA Caux Seine Agglo
76473,200010700,CA Caux Seine Agglo
76592,200010700,CA Caux Seine Agglo
76318,200010700,CA Caux Seine Agglo
76398,200010700,CA Caux Seine Agglo
76342,200010700,CA Caux Seine Agglo
76593,200010700,CA Caux Seine Agglo
76082,200010700,CA Caux Seine Agglo
76715,200010700,CA Caux Seine Agglo
76092,200010700,CA Caux Seine Agglo
76543,200010700,CA Caux Seine Agglo
76002,200010700,CA Caux Seine Agglo
76115,200010700,CA Caux Seine Agglo
76494,200010700,CA Caux Seine Agglo
76559,200010700,CA Caux Seine Agglo
76518,200010700,CA Caux Seine Agglo
76388,200010700,CA Caux Seine Agglo
76626,200010700,CA Caux Seine Agglo
76585,200010700,CA Caux Seine Agglo
76439,200010700,CA Caux Seine Agglo
76236,200010700,CA Caux Seine Agglo
76279,200010700,CA Caux Seine Agglo
76022,200010700,CA Caux Seine Agglo
76622,200010700,CA Caux Seine Agglo
76362,200010700,CA Caux Seine Agglo
76182,200010700,CA Caux Seine Agglo
76181,200010700,CA Caux Seine Agglo
76710,200010700,CA Caux Seine Agglo
74012,200011773,CA Annemasse-Les Voirons-Agglomeration
74133,200011773,CA Annemasse-Les Voirons-Agglomeration
74298,200011773,CA Annemasse-Les Voirons-Agglomeration
74305,200011773,CA Annemasse-Les Voirons-Agglomeration
74094,200011773,CA Annemasse-Les Voirons-Agglomeration
74008,200011773,CA Annemasse-Les Voirons-Agglomeration
74229,200011773,CA Annemasse-Les Voirons-Agglomeration
74040,200011773,CA Annemasse-Les Voirons-Agglomeration
74118,200011773,CA Annemasse-Les Voirons-Agglomeration
74153,200011773,CA Annemasse-Les Voirons-Agglomeration
74158,200011773,CA Annemasse-Les Voirons-Agglomeration
74145,200011773,CA Annemasse-Les Voirons-Agglomeration
18108,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18118,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18075,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18082,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18265,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18139,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18048,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18143,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18101,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18062,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18215,200011781,CC Portes du Berry entre Loire et Val d'Aubois
18007,200011781,CC Portes du Berry entre Loire et Val d'Aubois
67550,200013050,CC Sauer-Pechelbronn
67263,200013050,CC Sauer-Pechelbronn
67511,200013050,CC Sauer-Pechelbronn
67110,200013050,CC Sauer-Pechelbronn
67160,200013050,CC Sauer-Pechelbronn
67132,200013050,CC Sauer-Pechelbronn
67290,200013050,CC Sauer-Pechelbronn
67254,200013050,CC Sauer-Pechelbronn
67259,200013050,CC Sauer-Pechelbronn
67379,200013050,CC Sauer-Pechelbronn
67257,200013050,CC Sauer-Pechelbronn
67303,200013050,CC Sauer-Pechelbronn
67271,200013050,CC Sauer-Pechelbronn
67177,200013050,CC Sauer-Pechelbronn
67141,200013050,CC Sauer-Pechelbronn
67147,200013050,CC Sauer-Pechelbronn
67537,200013050,CC Sauer-Pechelbronn
67186,200013050,CC Sauer-Pechelbronn
67341,200013050,CC Sauer-Pechelbronn
67037,200013050,CC Sauer-Pechelbronn
67093,200013050,CC Sauer-Pechelbronn
67260,200013050,CC Sauer-Pechelbronn
67353,200013050,CC Sauer-Pechelbronn
67334,200013050,CC Sauer-Pechelbronn
2B009,200015162,CC de l'Oriente
2B143,200015162,CC de l'Oriente
2B016,200015162,CC de l'Oriente
2B057,200015162,CC de l'Oriente
2B320,200015162,CC de l'Oriente
2B002,200015162,CC de l'Oriente
2B088,200015162,CC de l'Oriente
2B201,200015162,CC de l'Oriente
2B356,200015162,CC de l'Oriente
2B218,200015162,CC de l'Oriente
2B225,200015162,CC de l'Oriente
2B328,200015162,CC de l'Oriente
2B075,200015162,CC de l'Oriente
2B126,200015162,CC de l'Oriente
2B161,200015162,CC de l'Oriente
2B226,200015162,CC de l'Oriente
2B213,200015162,CC de l'Oriente
2B012,200015162,CC de l'Oriente
2B155,200015162,CC de l'Oriente
2B364,200015162,CC de l'Oriente
2B015,200015162,CC de l'Oriente
2B053,200015162,CC de l'Oriente
07129,200016905,CC du Pays de Lamastre
07079,200016905,CC du Pays de Lamastre
07085,200016905,CC du Pays de Lamastre
07073,200016905,CC du Pays de Lamastre
07216,200016905,CC du Pays de Lamastre
07095,200016905,CC du Pays de Lamastre
07218,200016905,CC du Pays de Lamastre
07290,200016905,CC du Pays de Lamastre
07166,200016905,CC du Pays de Lamastre
07114,200016905,CC du Pays de Lamastre
07124,200016905,CC du Pays de Lamastre
34142,200017341,CC Lodevois et Larzac
34036,200017341,CC Lodevois et Larzac
34304,200017341,CC Lodevois et Larzac
34268,200017341,CC Lodevois et Larzac
34251,200017341,CC Lodevois et Larzac
34064,200017341,CC Lodevois et Larzac
34286,200017341,CC Lodevois et Larzac
34205,200017341,CC Lodevois et Larzac
34220,200017341,CC Lodevois et Larzac
34316,200017341,CC Lodevois et Larzac
34306,200017341,CC Lodevois et Larzac
34233,200017341,CC Lodevois et Larzac
34132,200017341,CC Lodevois et Larzac
34317,200017341,CC Lodevois et Larzac
34106,200017341,CC Lodevois et Larzac
34277,200017341,CC Lodevois et Larzac
34212,200017341,CC Lodevois et Larzac
34188,200017341,CC Lodevois et Larzac
34196,200017341,CC Lodevois et Larzac
34230,200017341,CC Lodevois et Larzac
34283,200017341,CC Lodevois et Larzac
34278,200017341,CC Lodevois et Larzac
34091,200017341,CC Lodevois et Larzac
34133,200017341,CC Lodevois et Larzac
34303,200017341,CC Lodevois et Larzac
34253,200017341,CC Lodevois et Larzac
34072,200017341,CC Lodevois et Larzac
34231,200017341,CC Lodevois et Larzac
91223,200017846,CA Etampois Sud Essonne
91433,200017846,CA Etampois Sud Essonne
91016,200017846,CA Etampois Sud Essonne
91390,200017846,CA Etampois Sud Essonne
91511,200017846,CA Etampois Sud Essonne
91533,200017846,CA Etampois Sud Essonne
91109,200017846,CA Etampois Sud Essonne
91130,200017846,CA Etampois Sud Essonne
91469,200017846,CA Etampois Sud Essonne
91294,200017846,CA Etampois Sud Essonne
91081,200017846,CA Etampois Sud Essonne
91100,200017846,CA Etampois Sud Essonne
91393,200017846,CA Etampois Sud Essonne
91629,200017846,CA Etampois Sud Essonne
91079,200017846,CA Etampois Sud Essonne
91544,200017846,CA Etampois Sud Essonne
91547,200017846,CA Etampois Sud Essonne
91098,200017846,CA Etampois Sud Essonne
91556,200017846,CA Etampois Sud Essonne
91131,200017846,CA Etampois Sud Essonne
91414,200017846,CA Etampois Sud Essonne
91035,200017846,CA Etampois Sud Essonne
91137,200017846,CA Etampois Sud Essonne
91001,200017846,CA Etampois Sud Essonne
91495,200017846,CA Etampois Sud Essonne
91508,200017846,CA Etampois Sud Essonne
91374,200017846,CA Etampois Sud Essonne
91613,200017846,CA Etampois Sud Essonne
91399,200017846,CA Etampois Sud Essonne
91240,200017846,CA Etampois Sud Essonne
91248,200017846,CA Etampois Sud Essonne
91022,200017846,CA Etampois Sud Essonne
91112,200017846,CA Etampois Sud Essonne
91067,200017846,CA Etampois Sud Essonne
91526,200017846,CA Etampois Sud Essonne
91075,200017846,CA Etampois Sud Essonne
91145,200017846,CA Etampois Sud Essonne
62268,200018083,CC de Desvres-Samer
62773,200018083,CC de Desvres-Samer
62524,200018083,CC de Desvres-Samer
62230,200018083,CC de Desvres-Samer
62255,200018083,CC de Desvres-Samer
62896,200018083,CC de Desvres-Samer
62678,200018083,CC de Desvres-Samer
62251,200018083,CC de Desvres-Samer
62566,200018083,CC de Desvres-Samer
62273,200018083,CC de Desvres-Samer
62214,200018083,CC de Desvres-Samer
62105,200018083,CC de Desvres-Samer
62530,200018083,CC de Desvres-Samer
62845,200018083,CC de Desvres-Samer
62759,200018083,CC de Desvres-Samer
62104,200018083,CC de Desvres-Samer
62179,200018083,CC de Desvres-Samer
62853,200018083,CC de Desvres-Samer
62679,200018083,CC de Desvres-Samer
62402,200018083,CC de Desvres-Samer
62786,200018083,CC de Desvres-Samer
62022,200018083,CC de Desvres-Samer
62821,200018083,CC de Desvres-Samer
62429,200018083,CC de Desvres-Samer
62789,200018083,CC de Desvres-Samer
62483,200018083,CC de Desvres-Samer
62599,200018083,CC de Desvres-Samer
62888,200018083,CC de Desvres-Samer
62165,200018083,CC de Desvres-Samer
62880,200018083,CC de Desvres-Samer
62526,200018083,CC de Desvres-Samer
38140,200018166,CC Le Gresivaudan
38314,200018166,CC Le Gresivaudan
38547,200018166,CC Le Gresivaudan
38397,200018166,CC Le Gresivaudan
38249,200018166,CC Le Gresivaudan
38422,200018166,CC Le Gresivaudan
38538,200018166,CC Le Gresivaudan
38006,200018166,CC Le Gresivaudan
38439,200018166,CC Le Gresivaudan
38175,200018166,CC Le Gresivaudan
38039,200018166,CC Le Gresivaudan
38511,200018166,CC Le Gresivaudan
38075,200018166,CC Le Gresivaudan
38431,200018166,CC Le Gresivaudan
38503,200018166,CC Le Gresivaudan
38181,200018166,CC Le Gresivaudan
38395,200018166,CC Le Gresivaudan
38100,200018166,CC Le Gresivaudan
38045,200018166,CC Le Gresivaudan
38214,200018166,CC Le Gresivaudan
38501,200018166,CC Le Gresivaudan
38504,200018166,CC Le Gresivaudan
38027,200018166,CC Le Gresivaudan
38466,200018166,CC Le Gresivaudan
38070,200018166,CC Le Gresivaudan
38334,200018166,CC Le Gresivaudan
38002,200018166,CC Le Gresivaudan
38206,200018166,CC Le Gresivaudan
38062,200018166,CC Le Gresivaudan
38120,200018166,CC Le Gresivaudan
38426,200018166,CC Le Gresivaudan
38303,200018166,CC Le Gresivaudan
38350,200018166,CC Le Gresivaudan
38078,200018166,CC Le Gresivaudan
38417,200018166,CC Le Gresivaudan
38166,200018166,CC Le Gresivaudan
38163,200018166,CC Le Gresivaudan
38567,200018166,CC Le Gresivaudan
38430,200018166,CC Le Gresivaudan
38404,200018166,CC Le Gresivaudan
38268,200018166,CC Le Gresivaudan
38418,200018166,CC Le Gresivaudan
38192,200018166,CC Le Gresivaudan
41194,200018406,CC du Romorantinais et du Monestois
41280,200018406,CC du Romorantinais et du Monestois
41185,200018406,CC du Romorantinais et du Monestois
41097,200018406,CC du Romorantinais et du Monestois
41157,200018406,CC du Romorantinais et du Monestois
41044,200018406,CC du Romorantinais et du Monestois
41016,200018406,CC du Romorantinais et du Monestois
41135,200018406,CC du Romorantinais et du Monestois
41110,200018406,CC du Romorantinais et du Monestois
41218,200018406,CC du Romorantinais et du Monestois
41068,200018406,CC du Romorantinais et du Monestois
41282,200018406,CC du Romorantinais et du Monestois
41038,200018406,CC du Romorantinais et du Monestois
41222,200018406,CC du Romorantinais et du Monestois
41122,200018406,CC du Romorantinais et du Monestois
41118,200018406,CC du Romorantinais et du Monestois
36141,200018521,CC du Val de Bouzanne
36056,200018521,CC du Val de Bouzanne
36120,200018521,CC du Val de Bouzanne
36129,200018521,CC du Val de Bouzanne
36078,200018521,CC du Val de Bouzanne
36226,200018521,CC du Val de Bouzanne
36084,200018521,CC du Val de Bouzanne
36110,200018521,CC du Val de Bouzanne
36030,200018521,CC du Val de Bouzanne
36133,200018521,CC du Val de Bouzanne
36108,200018521,CC du Val de Bouzanne
36111,200018521,CC du Val de Bouzanne
97101,200018653,CA CAP Excellence
97103,200018653,CA CAP Excellence
97120,200018653,CA CAP Excellence
34255,200022986,CC du Grand Pic Saint-Loup
34247,200022986,CC du Grand Pic Saint-Loup
34276,200022986,CC du Grand Pic Saint-Loup
34309,200022986,CC du Grand Pic Saint-Loup
34274,200022986,CC du Grand Pic Saint-Loup
34320,200022986,CC du Grand Pic Saint-Loup
34153,200022986,CC du Grand Pic Saint-Loup
34082,200022986,CC du Grand Pic Saint-Loup
34078,200022986,CC du Grand Pic Saint-Loup
34014,200022986,CC du Grand Pic Saint-Loup
34343,200022986,CC du Grand Pic Saint-Loup
34242,200022986,CC du Grand Pic Saint-Loup
34248,200022986,CC du Grand Pic Saint-Loup
34265,200022986,CC du Grand Pic Saint-Loup
34322,200022986,CC du Grand Pic Saint-Loup
34290,200022986,CC du Grand Pic Saint-Loup
34318,200022986,CC du Grand Pic Saint-Loup
34152,200022986,CC du Grand Pic Saint-Loup
34314,200022986,CC du Grand Pic Saint-Loup
34131,200022986,CC du Grand Pic Saint-Loup
34185,200022986,CC du Grand Pic Saint-Loup
34266,200022986,CC du Grand Pic Saint-Loup
34118,200022986,CC du Grand Pic Saint-Loup
34263,200022986,CC du Grand Pic Saint-Loup
34297,200022986,CC du Grand Pic Saint-Loup
34060,200022986,CC du Grand Pic Saint-Loup
34043,200022986,CC du Grand Pic Saint-Loup
34177,200022986,CC du Grand Pic Saint-Loup
34102,200022986,CC du Grand Pic Saint-Loup
34066,200022986,CC du Grand Pic Saint-Loup
34342,200022986,CC du Grand Pic Saint-Loup
34264,200022986,CC du Grand Pic Saint-Loup
34236,200022986,CC du Grand Pic Saint-Loup
34195,200022986,CC du Grand Pic Saint-Loup
34099,200022986,CC du Grand Pic Saint-Loup
34238,200022986,CC du Grand Pic Saint-Loup
25356,200023075,CC du Pays de Maiche
